Id,Sentiment
1801,Extremely Positive
1802,Positive
1803,Positive
1804,Neutral
1805,Neutral
1806,Negative
1807,Positive
1808,Extremely Negative
1809,Positive
1810,Positive
1811,Extremely Negative
1812,Neutral
1813,Extremely Negative
1814,Positive
1815,Positive
1816,Neutral
1817,Positive
1818,Positive
1819,Positive
1820,Extremely Positive
1821,Positive
1822,Positive
1823,Positive
1824,Neutral
1825,Extremely Negative
1826,Negative
1827,Neutral
1828,Extremely Negative
1829,Extremely Positive
1830,Extremely Positive
1831,Positive
1832,Extremely Positive
1833,Extremely Positive
1834,Positive
1835,Negative
1836,Extremely Positive
1837,Positive
1838,Negative
1839,Negative
1840,Positive
1841,Positive
1842,Extremely Positive
1843,Negative
1844,Neutral
1845,Extremely Positive
1846,Extremely Positive
1847,Positive
1848,Positive
1849,Negative
1850,Neutral
1851,Negative
1852,Negative
1853,Positive
1854,Positive
1855,Neutral
1856,Neutral
1857,Negative
1858,Positive
1859,Positive
1860,Extremely Negative
1861,Negative
1862,Positive
1863,Positive
1864,Positive
1865,Extremely Positive
1866,Negative
1867,Extremely Negative
1868,Negative
1869,Neutral
1870,Extremely Negative
1871,Neutral
1872,Negative
1873,Negative
1874,Extremely Positive
1875,Extremely Negative
1876,Neutral
1877,Positive
1878,Negative
1879,Negative
1880,Extremely Negative
1881,Neutral
1882,Positive
1883,Positive
1884,Positive
1885,Neutral
1886,Neutral
1887,Positive
1888,Extremely Negative
1889,Extremely Positive
1890,Negative
1891,Neutral
1892,Positive
1893,Positive
1894,Positive
1895,Positive
1896,Neutral
1897,Positive
1898,Extremely Positive
1899,Extremely Positive
1900,Positive
1901,Positive
1902,Extremely Negative
1903,Extremely Negative
1904,Extremely Positive
1905,Neutral
1906,Positive
1907,Negative
1908,Neutral
1909,Extremely Negative
1910,Neutral
1911,Extremely Positive
1912,Extremely Positive
1913,Positive
1914,Negative
1915,Negative
1916,Neutral
1917,Negative
1918,Neutral
1919,Extremely Negative
1920,Neutral
1921,Negative
1922,Neutral
1923,Negative
1924,Positive
1925,Positive
1926,Extremely Positive
1927,Negative
1928,Positive
1929,Extremely Negative
1930,Negative
1931,Negative
1932,Negative
1933,Negative
1934,Neutral
1935,Negative
1936,Extremely Negative
1937,Extremely Negative
1938,Neutral
1939,Neutral
1940,Positive
1941,Positive
1942,Neutral
1943,Neutral
1944,Extremely Positive
1945,Extremely Positive
1946,Negative
1947,Negative
1948,Positive
1949,Neutral
1950,Positive
1951,Neutral
1952,Neutral
1953,Negative
1954,Neutral
1955,Negative
1956,Neutral
1957,Positive
1958,Extremely Positive
1959,Extremely Positive
1960,Neutral
1961,Extremely Negative
1962,Extremely Positive
1963,Extremely Positive
1964,Neutral
1965,Extremely Positive
1966,Extremely Negative
1967,Negative
1968,Negative
1969,Neutral
1970,Extremely Negative
1971,Neutral
1972,Negative
1973,Extremely Positive
1974,Positive
1975,Neutral
1976,Extremely Negative
1977,Positive
1978,Neutral
1979,Positive
1980,Negative
1981,Positive
1982,Extremely Negative
1983,Negative
1984,Extremely Negative
1985,Extremely Negative
1986,Positive
1987,Positive
1988,Extremely Positive
1989,Negative
1990,Extremely Positive
1991,Extremely Negative
1992,Extremely Positive
1993,Positive
1994,Negative
1995,Extremely Positive
1996,Positive
1997,Extremely Positive
1998,Positive
1999,Positive
2000,Negative
2001,Positive
2002,Extremely Positive
2003,Extremely Positive
2004,Negative
2005,Neutral
2006,Extremely Negative
2007,Negative
2008,Extremely Negative
2009,Neutral
2010,Neutral
2011,Negative
2012,Positive
2013,Negative
2014,Extremely Negative
2015,Neutral
2016,Neutral
2017,Extremely Positive
2018,Extremely Positive
2019,Extremely Negative
2020,Extremely Negative
2021,Positive
2022,Extremely Negative
2023,Positive
2024,Extremely Negative
2025,Extremely Positive
2026,Extremely Negative
2027,Positive
2028,Neutral
2029,Extremely Positive
2030,Positive
2031,Positive
2032,Extremely Positive
2033,Negative
2034,Extremely Positive
2035,Extremely Positive
2036,Positive
2037,Neutral
2038,Neutral
2039,Neutral
2040,Extremely Positive
2041,Neutral
2042,Positive
2043,Positive
2044,Extremely Positive
2045,Negative
2046,Neutral
2047,Neutral
2048,Extremely Positive
2049,Negative
2050,Positive
2051,Extremely Negative
2052,Negative
2053,Neutral
2054,Extremely Positive
2055,Positive
2056,Positive
2057,Negative
2058,Extremely Positive
2059,Positive
2060,Neutral
2061,Positive
2062,Extremely Negative
2063,Extremely Positive
2064,Neutral
2065,Extremely Positive
2066,Positive
2067,Neutral
2068,Negative
2069,Negative
2070,Extremely Negative
2071,Positive
2072,Negative
2073,Neutral
2074,Extremely Positive
2075,Positive
2076,Extremely Negative
2077,Positive
2078,Extremely Negative
2079,Positive
2080,Neutral
2081,Neutral
2082,Negative
2083,Neutral
2084,Neutral
2085,Positive
2086,Extremely Negative
2087,Extremely Negative
2088,Extremely Positive
2089,Negative
2090,Negative
2091,Neutral
2092,Positive
2093,Negative
2094,Extremely Positive
2095,Negative
2096,Extremely Positive
2097,Positive
2098,Negative
2099,Negative
2100,Negative
2101,Positive
2102,Extremely Negative
2103,Positive
2104,Neutral
2105,Positive
2106,Positive
2107,Extremely Positive
2108,Extremely Positive
2109,Positive
2110,Neutral
2111,Negative
2112,Extremely Negative
2113,Extremely Positive
2114,Neutral
2115,Negative
2116,Extremely Positive
2117,Extremely Positive
2118,Negative
2119,Extremely Negative
2120,Neutral
2121,Positive
2122,Neutral
2123,Positive
2124,Positive
2125,Positive
2126,Positive
2127,Positive
2128,Negative
2129,Extremely Negative
2130,Positive
2131,Positive
2132,Negative
2133,Extremely Positive
2134,Neutral
2135,Negative
2136,Negative
2137,Positive
2138,Extremely Negative
2139,Negative
2140,Negative
2141,Extremely Positive
2142,Positive
2143,Neutral
2144,Extremely Positive
2145,Extremely Positive
2146,Extremely Negative
2147,Extremely Positive
2148,Negative
2149,Positive
2150,Negative
2151,Negative
2152,Neutral
2153,Extremely Positive
2154,Negative
2155,Positive
2156,Negative
2157,Neutral
2158,Negative
2159,Extremely Negative
2160,Neutral
2161,Extremely Negative
2162,Positive
2163,Extremely Positive
2164,Extremely Positive
2165,Positive
2166,Extremely Negative
2167,Positive
2168,Neutral
2169,Extremely Negative
2170,Positive
2171,Positive
2172,Positive
2173,Negative
2174,Negative
2175,Extremely Negative
2176,Positive
2177,Negative
2178,Extremely Positive
2179,Positive
2180,Neutral
2181,Negative
2182,Positive
2183,Positive
2184,Extremely Positive
2185,Neutral
2186,Extremely Positive
2187,Negative
2188,Extremely Positive
2189,Neutral
2190,Neutral
2191,Positive
2192,Extremely Negative
2193,Neutral
2194,Negative
2195,Neutral
2196,Neutral
2197,Positive
2198,Extremely Negative
2199,Negative
2200,Negative
2201,Positive
2202,Neutral
2203,Positive
2204,Positive
2205,Extremely Positive
2206,Extremely Positive
2207,Neutral
2208,Negative
2209,Positive
2210,Negative
2211,Negative
2212,Neutral
2213,Negative
2214,Positive
2215,Extremely Positive
2216,Positive
2217,Positive
2218,Positive
2219,Extremely Negative
2220,Neutral
2221,Extremely Positive
2222,Extremely Negative
2223,Extremely Negative
2224,Extremely Positive
2225,Positive
2226,Extremely Negative
2227,Positive
2228,Negative
2229,Extremely Positive
2230,Negative
2231,Extremely Positive
2232,Positive
2233,Neutral
2234,Extremely Positive
2235,Positive
2236,Positive
2237,Extremely Positive
2238,Positive
2239,Negative
2240,Positive
2241,Neutral
2242,Neutral
2243,Negative
2244,Negative
2245,Negative
2246,Negative
2247,Extremely Negative
2248,Negative
2249,Positive
2250,Negative
2251,Positive
2252,Positive
2253,Extremely Negative
2254,Extremely Negative
2255,Extremely Positive
2256,Positive
2257,Neutral
2258,Extremely Positive
2259,Extremely Negative
2260,Positive
2261,Extremely Negative
2262,Positive
2263,Extremely Positive
2264,Negative
2265,Neutral
2266,Positive
2267,Positive
2268,Neutral
2269,Positive
2270,Negative
2271,Positive
2272,Neutral
2273,Neutral
2274,Extremely Negative
2275,Positive
2276,Positive
2277,Negative
2278,Negative
2279,Negative
2280,Negative
2281,Neutral
2282,Extremely Positive
2283,Positive
2284,Positive
2285,Negative
2286,Extremely Negative
2287,Negative
2288,Negative
2289,Positive
2290,Extremely Negative
2291,Positive
2292,Neutral
2293,Extremely Positive
2294,Extremely Negative
2295,Extremely Negative
2296,Neutral
2297,Extremely Positive
2298,Positive
2299,Extremely Positive
2300,Positive
2301,Extremely Negative
2302,Neutral
2303,Negative
2304,Extremely Positive
2305,Neutral
2306,Negative
2307,Negative
2308,Extremely Positive
2309,Extremely Negative
2310,Negative
2311,Negative
2312,Positive
2313,Negative
2314,Neutral
2315,Negative
2316,Extremely Positive
2317,Positive
2318,Negative
2319,Positive
2320,Neutral
2321,Extremely Negative
2322,Negative
2323,Neutral
2324,Extremely Negative
2325,Extremely Positive
2326,Extremely Negative
2327,Extremely Negative
2328,Negative
2329,Extremely Negative
2330,Neutral
2331,Positive
2332,Negative
2333,Neutral
2334,Extremely Negative
2335,Positive
2336,Neutral
2337,Positive
2338,Extremely Positive
2339,Positive
2340,Neutral
2341,Positive
2342,Extremely Negative
2343,Neutral
2344,Negative
2345,Extremely Positive
2346,Negative
2347,Extremely Negative
2348,Negative
2349,Neutral
2350,Extremely Positive
2351,Negative
2352,Positive
2353,Extremely Negative
2354,Extremely Negative
2355,Extremely Positive
2356,Positive
2357,Positive
2358,Extremely Negative
2359,Extremely Negative
2360,Neutral
2361,Extremely Positive
2362,Negative
2363,Extremely Positive
2364,Negative
2365,Positive
2366,Extremely Negative
2367,Negative
2368,Neutral
2369,Negative
2370,Neutral
2371,Negative
2372,Extremely Positive
2373,Neutral
2374,Neutral
2375,Extremely Negative
2376,Positive
2377,Negative
2378,Neutral
2379,Positive
2380,Positive
2381,Positive
2382,Positive
2383,Positive
2384,Neutral
2385,Extremely Negative
2386,Negative
2387,Positive
2388,Positive
2389,Neutral
2390,Negative
2391,Negative
2392,Positive
2393,Positive
2394,Negative
2395,Positive
2396,Positive
2397,Extremely Positive
2398,Negative
2399,Negative
2400,Positive
2401,Neutral
2402,Extremely Positive
2403,Positive
2404,Extremely Positive
2405,Extremely Positive
2406,Neutral
2407,Neutral
2408,Neutral
2409,Negative
2410,Positive
2411,Extremely Negative
2412,Positive
2413,Neutral
2414,Extremely Positive
2415,Extremely Positive
2416,Positive
2417,Neutral
2418,Extremely Negative
2419,Extremely Negative
2420,Negative
2421,Positive
2422,Positive
2423,Extremely Positive
2424,Neutral
2425,Extremely Negative
2426,Negative
2427,Positive
2428,Positive
2429,Negative
2430,Negative
2431,Negative
2432,Neutral
2433,Extremely Negative
2434,Extremely Negative
2435,Extremely Positive
2436,Positive
2437,Extremely Negative
2438,Neutral
2439,Positive
2440,Negative
2441,Extremely Negative
2442,Positive
2443,Negative
2444,Negative
2445,Positive
2446,Extremely Positive
2447,Positive
2448,Neutral
2449,Extremely Positive
2450,Extremely Negative
2451,Extremely Negative
2452,Negative
2453,Neutral
2454,Extremely Negative
2455,Positive
2456,Negative
2457,Positive
2458,Neutral
2459,Extremely Positive
2460,Extremely Negative
2461,Positive
2462,Positive
2463,Negative
2464,Positive
2465,Positive
2466,Positive
2467,Positive
2468,Neutral
2469,Extremely Negative
2470,Positive
2471,Extremely Negative
2472,Negative
2473,Extremely Positive
2474,Neutral
2475,Positive
2476,Positive
2477,Negative
2478,Negative
2479,Negative
2480,Extremely Positive
2481,Extremely Negative
2482,Positive
2483,Extremely Negative
2484,Positive
2485,Negative
2486,Extremely Positive
2487,Neutral
2488,Neutral
2489,Neutral
2490,Positive
2491,Neutral
2492,Negative
2493,Negative
2494,Negative
2495,Positive
2496,Negative
2497,Extremely Positive
2498,Positive
2499,Neutral
2500,Positive
2501,Extremely Positive
2502,Positive
2503,Neutral
2504,Extremely Negative
2505,Positive
2506,Negative
2507,Positive
2508,Positive
2509,Negative
2510,Neutral
2511,Positive
2512,Extremely Negative
2513,Positive
2514,Negative
2515,Positive
2516,Positive
2517,Negative
2518,Negative
2519,Negative
2520,Extremely Negative
2521,Extremely Negative
2522,Extremely Positive
2523,Positive
2524,Positive
2525,Negative
2526,Extremely Negative
2527,Negative
2528,Extremely Positive
2529,Negative
2530,Neutral
2531,Neutral
2532,Negative
2533,Extremely Positive
2534,Negative
2535,Extremely Negative
2536,Positive
2537,Negative
2538,Extremely Negative
2539,Negative
2540,Extremely Positive
2541,Neutral
2542,Positive
2543,Positive
2544,Neutral
2545,Extremely Positive
2546,Neutral
2547,Extremely Negative
2548,Negative
2549,Neutral
2550,Neutral
2551,Neutral
2552,Negative
2553,Neutral
2554,Negative
2555,Negative
2556,Negative
2557,Positive
2558,Extremely Positive
2559,Extremely Negative
2560,Positive
2561,Positive
2562,Negative
2563,Neutral
2564,Negative
2565,Negative
2566,Neutral
2567,Positive
2568,Positive
2569,Negative
2570,Extremely Negative
2571,Neutral
2572,Positive
2573,Neutral
2574,Positive
2575,Positive
2576,Extremely Positive
2577,Positive
2578,Extremely Negative
2579,Positive
2580,Extremely Negative
2581,Positive
2582,Neutral
2583,Negative
2584,Positive
2585,Negative
2586,Positive
2587,Neutral
2588,Extremely Negative
2589,Extremely Positive
2590,Positive
2591,Extremely Positive
2592,Neutral
2593,Neutral
2594,Extremely Negative
2595,Neutral
2596,Extremely Positive
2597,Positive
2598,Extremely Positive
2599,Negative
2600,Extremely Positive
2601,Negative
2602,Extremely Positive
2603,Extremely Positive
2604,Negative
2605,Negative
2606,Extremely Negative
2607,Positive
2608,Extremely Positive
2609,Positive
2610,Positive
2611,Positive
2612,Extremely Negative
2613,Negative
2614,Negative
2615,Negative
2616,Positive
2617,Negative
2618,Neutral
2619,Positive
2620,Extremely Negative
2621,Neutral
2622,Negative
2623,Positive
2624,Extremely Negative
2625,Negative
2626,Extremely Positive
2627,Extremely Negative
2628,Extremely Negative
2629,Neutral
2630,Extremely Positive
2631,Neutral
2632,Positive
2633,Negative
2634,Positive
2635,Positive
2636,Neutral
2637,Positive
2638,Extremely Positive
2639,Extremely Positive
2640,Neutral
2641,Negative
2642,Extremely Negative
2643,Negative
2644,Neutral
2645,Negative
2646,Positive
2647,Negative
2648,Positive
2649,Extremely Positive
2650,Extremely Positive
2651,Positive
2652,Extremely Positive
2653,Neutral
2654,Extremely Negative
2655,Neutral
2656,Negative
2657,Positive
2658,Negative
2659,Positive
2660,Positive
2661,Extremely Negative
2662,Neutral
2663,Positive
2664,Neutral
2665,Positive
2666,Neutral
2667,Positive
2668,Neutral
2669,Extremely Positive
2670,Negative
2671,Extremely Negative
2672,Neutral
2673,Neutral
2674,Positive
2675,Negative
2676,Negative
2677,Positive
2678,Extremely Positive
2679,Neutral
2680,Neutral
2681,Extremely Negative
2682,Positive
2683,Neutral
2684,Extremely Negative
2685,Positive
2686,Negative
2687,Neutral
2688,Neutral
2689,Neutral
2690,Extremely Positive
2691,Positive
2692,Extremely Negative
2693,Negative
2694,Extremely Negative
2695,Positive
2696,Negative
2697,Extremely Negative
2698,Positive
2699,Negative
2700,Extremely Negative
2701,Positive
2702,Extremely Positive
2703,Neutral
2704,Extremely Positive
2705,Extremely Positive
2706,Positive
2707,Extremely Negative
2708,Neutral
2709,Negative
2710,Neutral
2711,Negative
2712,Extremely Positive
2713,Positive
2714,Positive
2715,Positive
2716,Neutral
2717,Positive
2718,Neutral
2719,Positive
2720,Neutral
2721,Extremely Positive
2722,Positive
2723,Extremely Positive
2724,Negative
2725,Negative
2726,Neutral
2727,Negative
2728,Positive
2729,Positive
2730,Negative
2731,Neutral
2732,Extremely Positive
2733,Extremely Negative
2734,Positive
2735,Neutral
2736,Negative
2737,Extremely Negative
2738,Positive
2739,Positive
2740,Positive
2741,Extremely Positive
2742,Negative
2743,Extremely Negative
2744,Negative
2745,Negative
2746,Negative
2747,Extremely Positive
2748,Negative
2749,Positive
2750,Extremely Positive
2751,Negative
2752,Negative
2753,Negative
2754,Negative
2755,Neutral
2756,Neutral
2757,Neutral
2758,Positive
2759,Positive
2760,Negative
2761,Negative
2762,Extremely Negative
2763,Positive
2764,Neutral
